Target relationship: abs_chronotype_desync -> cluster
Model Formula: Formula(cluster ~ abs_chronotype_desync + age + patient_chronotype + sex + sri + (1|id))

                           mean     sd  hdi_3%  hdi_97%  mcse_mean  mcse_sd   ess_bulk  ess_tail  r_hat
abs_chronotype_desync[1] -0.134  0.042  -0.216   -0.056      0.000    0.000  15248.143  6242.181  1.000
abs_chronotype_desync[2] -0.050  0.041  -0.124    0.030      0.000    0.000  14856.925  6708.018  1.001
1|id[2, 865]             -0.299  0.617  -1.485    0.834      0.005    0.008  14881.244  5570.367  1.000
1|id[2, 866]             -0.338  0.641  -1.498    0.895      0.005    0.008  14101.434  5489.335  1.002
1|id[2, 867]             -0.140  0.634  -1.427    0.980      0.005    0.008  14542.180  5634.297  1.000
1|id[2, 868]             -0.183  0.585  -1.265    0.920      0.005    0.007  16872.835  6030.548  1.001
1|id[2, 870]              0.242  0.573  -0.829    1.326      0.005    0.008  14972.732  4883.304  1.000
1|id[2, 899]              0.853  0.592  -0.269    1.959      0.005    0.007  16681.438  5968.447  1.001
1|id[2, 903]             -0.215  0.643  -1.444    0.963      0.005    0.009  17034.845  5396.479  1.000
1|id[2, 905]             -0.143  0.641  -1.344    1.072      0.005    0.008  17606.677  5647.448  1.001
1|id[2, 906]              0.940  0.531  -0.091    1.934      0.005    0.007  12859.336  5313.419  1.001
1|id[2, 908]              0.257  0.623  -0.883    1.441      0.005    0.008  18372.762  6074.893  1.001
1|id[2, 910]             -0.310  0.717  -1.608    1.096      0.005    0.009  17764.155  5554.337  1.002
1|id[2, 920]             -0.046  0.665  -1.353    1.150      0.006    0.008  14218.951  5551.302  1.001
1|id[2, 921]              0.445  0.584  -0.676    1.551      0.005    0.008  13216.866  5618.567  1.000
1|id[2, 922]              0.568  0.607  -0.576    1.689      0.005    0.007  16047.118  5883.476  1.000
1|id[2, 923]              0.234  0.647  -1.012    1.428      0.005    0.009  16523.680  5462.015  1.000
1|id[2, 932]             -0.490  0.679  -1.780    0.752      0.005    0.010  15638.565  5450.814  1.000
1|id[2, 933]             -0.223  0.648  -1.422    1.012      0.005    0.009  17885.336  4835.330  1.002
1|id[2, 934]              1.051  0.561   0.016    2.117      0.004    0.008  15669.463  6108.261  1.001
1|id[2, 935]             -0.041  0.651  -1.217    1.221      0.005    0.008  18179.911  6093.370  1.000
1|id[2, 936]              0.198  0.692  -1.161    1.431      0.005    0.009  17808.618  5899.615  1.001
1|id[2, 937]              0.608  0.682  -0.677    1.879      0.005    0.009  15897.566  5731.320  1.002
1|id[2, 938]              0.566  0.615  -0.634    1.689      0.005    0.008  13334.697  5184.041  1.000
1|id[2, 939]              0.485  0.701  -0.840    1.807      0.005    0.009  16836.065  5570.857  1.001
1|id[2, 940]             -0.117  0.672  -1.416    1.125      0.005    0.009  15577.546  5922.897  1.000
1|id[2, 941]              1.378  0.574   0.273    2.420      0.005    0.008  15024.394  5353.154  1.000
1|id[2, 942]             -0.057  0.609  -1.189    1.084      0.005    0.008  17201.271  5788.216  1.001
1|id[2, 944]             -0.209  0.638  -1.352    1.045      0.005    0.008  14711.727  5497.406  1.001
1|id[2, 945]              0.141  0.615  -1.057    1.251      0.005    0.008  16494.993  6000.311  1.001
1|id[2, 946]             -0.096  0.591  -1.266    0.950      0.005    0.008  17075.651  5735.589  1.001
1|id[2, 947]             -0.096  0.643  -1.282    1.146      0.005    0.008  16110.609  5807.616  1.001
1|id[2, 948]             -0.215  0.659  -1.439    1.045      0.006    0.009  14123.049  5395.165  1.000
1|id[2, 949]             -0.354  0.650  -1.589    0.849      0.005    0.009  15055.382  5456.474  1.000
1|id[2, 953]              1.126  0.605   0.025    2.309      0.005    0.008  16294.104  5726.408  1.002
1|id[2, 958]              0.029  0.618  -1.190    1.135      0.005    0.008  15451.700  5545.791  1.001
1|id[2, 959]             -0.247  0.604  -1.345    0.922      0.005    0.008  17493.516  5908.344  1.001
1|id[2, 961]              0.795  0.613  -0.309    2.001      0.005    0.008  14602.387  6116.333  1.001
1|id[2, 965]             -0.403  0.710  -1.713    0.950      0.006    0.009  16686.140  5451.185  1.000
1|id[2, 966]             -0.688  0.648  -1.882    0.565      0.005    0.008  17178.291  5563.648  1.000
1|id[2, 967]              0.080  0.675  -1.168    1.353      0.005    0.008  19010.631  6008.276  1.001
1|id[2, 968]              0.537  0.617  -0.628    1.694      0.005    0.008  13837.011  5869.323  1.001
1|id[2, 970]              0.148  0.624  -1.020    1.343      0.005    0.008  13887.263  5582.679  1.002
1|id[2, 971]             -0.698  0.666  -1.905    0.594      0.005    0.009  16258.057  5850.426  1.001
1|id[2, 973]              0.849  0.617  -0.300    2.020      0.005    0.008  16425.184  5812.619  1.001
1|id[2, 977]             -0.257  0.577  -1.353    0.793      0.005    0.007  16177.831  6550.416  1.000
1|id[2, 980]             -0.140  0.642  -1.334    1.062      0.005    0.009  15781.949  5368.217  1.000
1|id[2, 981]              0.229  0.628  -0.966    1.375      0.005    0.008  16311.977  6229.453  1.000
1|id[2, 989]              0.002  0.581  -1.096    1.102      0.005    0.007  15818.891  5815.704  1.000
1|id[2, 990]             -0.133  0.660  -1.381    1.063      0.005    0.009  16539.346  5499.311  1.001
1|id[2, 991]              0.048  0.614  -1.178    1.140      0.005    0.008  16912.371  5770.946  1.001
1|id[2, 995]             -0.182  0.635  -1.377    1.030      0.005    0.008  15756.698  5731.660  1.001
1|id[2, 996]              0.196  0.711  -1.101    1.588      0.005    0.010  17382.695  5465.367  1.000
1|id[2, 997]              0.698  0.644  -0.474    1.961      0.005    0.008  16551.388  5879.253  1.001
1|id[2, 1003]            -0.123  0.632  -1.376    1.015      0.005    0.008  17885.090  6002.081  1.001
1|id[2, 1004]             0.308  0.627  -0.864    1.467      0.005    0.008  16681.259  6017.616  1.000
1|id[2, 1006]            -0.263  0.640  -1.428    0.980      0.005    0.008  15747.314  6281.941  1.001
1|id[2, 1013]            -0.450  0.679  -1.727    0.829      0.005    0.009  15788.269  5038.050  1.001
1|id[2, 1015]            -0.405  0.715  -1.790    0.915      0.005    0.009  18396.902  5957.964  1.000
1|id[2, 1034]            -0.127  0.659  -1.361    1.115      0.005    0.009  15489.191  4856.533  1.000
1|id[2, 1036]             0.291  0.633  -0.898    1.492      0.005    0.008  16335.971  5711.493  1.001
1|id[2, 1037]             0.779  0.562  -0.280    1.844      0.004    0.007  16591.234  5817.861  1.002
1|id[2, 1038]             0.433  0.629  -0.731    1.645      0.005    0.008  18300.656  5769.476  1.000
1|id[2, 1039]             0.596  0.619  -0.505    1.827      0.005    0.008  16512.870  5905.711  1.000
1|id[2, 1040]             0.183  0.610  -0.961    1.320      0.005    0.008  15767.495  5645.605  1.001
1|id[2, 1041]            -0.303  0.614  -1.489    0.818      0.005    0.008  16231.329  6055.139  1.000
1|id[2, 1042]            -0.225  0.741  -1.560    1.198      0.006    0.010  16878.888  5913.434  1.002
1|id[2, 1043]            -0.608  0.679  -1.894    0.651      0.005    0.009  15935.137  5503.682  1.001
1|id[2, 1044]             0.217  0.624  -0.976    1.359      0.005    0.008  17568.823  5606.865  1.000
1|id[2, 1045]             0.320  0.631  -0.908    1.446      0.005    0.008  18225.813  5580.043  1.001
1|id[2, 1047]             1.068  0.586  -0.014    2.170      0.005    0.007  14707.677  5992.980  1.001
1|id[2, 1049]            -0.621  0.656  -1.811    0.631      0.005    0.008  18342.133  6595.217  1.002
1|id[2, 1050]             0.150  0.629  -1.032    1.325      0.005    0.008  18031.224  6112.458  1.000
1|id[2, 1052]             0.305  0.578  -0.772    1.376      0.005    0.007  15903.907  5355.150  1.000
1|id[2, 1055]             0.163  0.636  -1.049    1.372      0.005    0.008  16559.012  6575.552  1.001
1|id[2, 1059]             0.055  0.595  -1.022    1.196      0.005    0.008  17139.574  5474.325  1.001
1|id[2, 1060]             0.060  0.608  -1.106    1.165      0.005    0.008  15963.625  5301.323  1.000
1|id[2, 1061]             0.656  0.589  -0.487    1.731      0.005    0.008  16951.689  5514.812  1.000
1|id[2, 1081]            -0.564  0.664  -1.865    0.613      0.005    0.009  15606.725  4932.455  1.001
1|id[2, 1089]             0.183  0.625  -0.967    1.388      0.005    0.009  14656.547  5384.229  1.000
1|id[2, 1100]            -0.361  0.723  -1.784    0.929      0.006    0.009  16424.569  5471.204  1.001
1|id[2, 1105]            -0.230  0.652  -1.523    0.941      0.005    0.008  18546.827  6118.057  1.002
1|id[2, 1106]            -0.365  0.731  -1.715    1.003      0.005    0.010  18753.423  5109.640  1.001
1|id[2, 1113]             0.031  0.605  -1.122    1.162      0.005    0.008  15281.502  5788.785  1.000
1|id[2, 1126]            -0.473  0.615  -1.642    0.670      0.005    0.008  12901.339  5868.726  1.000
1|id[2, 1132]            -0.099  0.655  -1.336    1.131      0.005    0.008  18513.231  5669.824  1.001
1|id[2, 1140]            -0.392  0.706  -1.699    0.942      0.006    0.009  16057.782  5627.158  1.001
1|id[2, 1141]             0.110  0.595  -0.980    1.259      0.005    0.008  16599.803  5817.674  1.000
1|id[2, 1149]             0.012  0.664  -1.241    1.254      0.005    0.008  17318.382  6160.252  1.001
1|id[2, 1150]            -0.384  0.717  -1.726    0.955      0.006    0.010  17088.914  5559.111  1.000
1|id[2, 1152]             0.196  0.610  -0.920    1.365      0.005    0.008  14790.044  6232.770  1.002
1|id[2, 1153]             0.340  0.648  -0.933    1.518      0.005    0.008  18032.048  5648.350  1.000
1|id[2, 1154]             0.231  0.641  -1.028    1.394      0.005    0.008  15586.893  5851.982  1.000
1|id[2, 1156]             0.486  0.604  -0.674    1.602      0.004    0.008  18813.571  6498.844  1.000
1|id[2, 1169]             0.015  0.650  -1.203    1.250      0.005    0.008  15702.088  5612.626  1.000
1|id[2, 1170]            -0.337  0.626  -1.517    0.845      0.005    0.008  15440.761  5650.919  1.001
1|id[2, 1173]            -0.564  0.681  -1.791    0.768      0.005    0.008  16217.258  5187.986  1.001
1|id[2, 1176]            -0.560  0.673  -1.822    0.698      0.005    0.010  18923.325  5353.086  1.001
1|id[2, 1177]            -0.845  0.632  -2.064    0.329      0.005    0.008  17190.278  5453.976  1.001
1|id[2, 1178]            -0.152  0.738  -1.585    1.199      0.006    0.011  17192.211  5200.742  1.000
1|id[2, 1181]            -0.001  0.670  -1.282    1.196      0.005    0.008  17011.750  5562.815  1.002
1|id[2, 1182]            -0.286  0.716  -1.593    1.100      0.006    0.010  16903.302  5432.989  1.000
1|id[2, 1187]             0.662  0.583  -0.407    1.779      0.005    0.008  14970.624  5271.575  1.001
1|id[2, 1188]             0.085  0.670  -1.190    1.320      0.005    0.008  15837.215  6174.834  1.000
1|id[2, 1189]             0.732  0.632  -0.434    1.924      0.005    0.008  15684.918  5369.703  1.000
1|id[2, 1191]            -0.462  0.689  -1.792    0.791      0.005    0.009  17005.481  5239.258  1.001
1|id[2, 1192]            -0.103  0.648  -1.295    1.088      0.005    0.009  15529.706  6035.541  1.001
1|id[2, 1196]            -0.737  0.649  -1.958    0.463      0.005    0.009  18593.945  5675.088  1.001
1|id[2, 1200]            -0.676  0.660  -1.954    0.536      0.005    0.009  15131.450  4734.798  1.001
1|id[2, 1212]             0.141  0.627  -1.003    1.332      0.005    0.008  17216.687  6208.096  1.001
1|id[2, 1215]             0.258  0.719  -1.152    1.578      0.005    0.009  17335.405  6052.939  1.001
1|id[2, 1221]             0.175  0.711  -1.125    1.547      0.006    0.011  14393.742  5141.810  1.001
1|id[2, 1222]             0.732  0.596  -0.371    1.880      0.005    0.007  15807.814  6225.690  1.001
1|id[2, 1231]             1.292  0.595   0.166    2.442      0.005    0.007  16613.635  6124.457  1.000
1|id[2, 1234]            -0.519  0.664  -1.728    0.730      0.005    0.009  15896.389  5320.315  1.000
1|id[2, 1235]            -0.526  0.678  -1.790    0.768      0.005    0.008  17337.400  5902.423  1.000
1|id[2, 1237]             0.494  0.604  -0.635    1.642      0.005    0.007  16032.427  6578.310  1.000
1|id[2, 1239]            -0.510  0.684  -1.787    0.765      0.006    0.009  15052.523  5492.062  1.001
1|id[2, 1257]             0.285  0.583  -0.792    1.417      0.005    0.008  16059.651  5184.645  1.001
1|id[2, 1265]            -0.135  0.651  -1.358    1.079      0.005    0.008  17786.270  6052.523  1.000
1|id[2, 1267]             0.029  0.598  -1.102    1.128      0.005    0.007  17741.310  5976.124  1.001
1|id[2, 1276]             0.686  0.516  -0.255    1.674      0.004    0.006  14900.696  6458.440  1.000
1|id[2, 1277]             0.782  0.551  -0.255    1.822      0.005    0.006  14445.018  6432.428  1.002
1|id[2, 1294]            -0.687  0.643  -1.913    0.497      0.005    0.008  15624.088  5975.889  1.003
1|id[2, 1296]            -0.509  0.603  -1.663    0.591      0.005    0.008  15176.577  5636.965  1.000
1|id[2, 1298]            -0.669  0.648  -1.890    0.536      0.005    0.009  15537.189  5441.556  1.000
1|id[2, 1299]            -0.643  0.674  -1.929    0.628      0.005    0.008  17336.147  5751.838  1.000
1|id[2, 1300]            -0.011  0.659  -1.238    1.235      0.005    0.009  18027.243  5733.973  1.001
1|id[2, 1303]             0.131  0.606  -0.993    1.275      0.005    0.008  16824.062  5904.047  1.001
1|id[2, 1305]             0.234  0.618  -0.943    1.384      0.005    0.008  16040.072  5580.988  1.003
1|id[2, 1306]            -0.321  0.726  -1.639    1.031      0.006    0.010  17474.021  5688.587  1.000
1|id[2, 1307]             0.237  0.642  -0.968    1.444      0.005    0.009  17350.376  5744.242  1.001
1|id[2, 1308]            -0.259  0.625  -1.418    0.940      0.005    0.008  18264.556  6013.242  1.000
1|id[2, 1309]             0.222  0.576  -0.883    1.276      0.004    0.008  16492.133  5387.548  1.000
1|id[2, 1313]             0.215  0.641  -0.927    1.483      0.005    0.008  16886.415  5076.938  1.000
1|id[2, 1317]            -0.202  0.588  -1.330    0.887      0.005    0.008  14393.327  5128.505  1.001
1|id[2, 1318]            -0.133  0.659  -1.348    1.085      0.005    0.009  17300.515  5336.711  1.000
1|id[2, 1328]             1.165  0.601   0.073    2.321      0.005    0.007  14739.416  5875.848  1.001
1|id[2, 1329]            -0.455  0.688  -1.679    0.909      0.006    0.008  15175.512  5544.507  1.001
1|id[2, 1331]            -0.760  0.649  -2.017    0.424      0.005    0.009  14729.869  4873.098  1.000
1|id[2, 1332]            -0.227  0.651  -1.470    0.999      0.005    0.008  16221.947  6072.580  1.001
1|id[2, 1339]             0.820  0.569  -0.242    1.867      0.005    0.007  14269.163  5740.509  1.001
1|id[2, 1340]            -0.286  0.636  -1.490    0.922      0.005    0.008  15555.404  5928.657  1.000
1|id[2, 1345]             0.071  0.585  -1.021    1.202      0.005    0.008  17212.995  5064.341  1.000
1|id[2, 1346]            -0.792  0.638  -2.026    0.380      0.005    0.009  15155.769  5565.746  1.001
1|id[2, 1348]             0.207  0.710  -1.134    1.542      0.005    0.009  17419.196  5681.259  1.001
1|id[2, 1349]             0.106  0.691  -1.217    1.409      0.005    0.009  18086.095  5439.921  1.000
1|id[2, 1352]            -0.422  0.683  -1.742    0.859      0.005    0.009  16686.010  5133.394  1.001
1|id[2, 1353]             0.028  0.688  -1.309    1.270      0.005    0.009  18016.102  5888.430  1.000
1|id[2, 1354]            -0.614  0.652  -1.881    0.574      0.005    0.009  15795.017  5167.612  1.000
1|id[2, 1355]            -0.624  0.678  -1.944    0.610      0.005    0.008  16281.601  5876.260  1.001
1|id[2, 1356]            -0.447  0.598  -1.543    0.709      0.005    0.008  17691.969  5900.815  1.001
1|id[2, 1357]             0.387  0.615  -0.752    1.579      0.005    0.008  16453.029  5960.507  1.002
1|id[2, 1360]            -0.464  0.691  -1.730    0.835      0.006    0.009  15514.161  5759.651  1.001
1|id[2, 1362]            -0.627  0.664  -1.843    0.596      0.005    0.008  16043.777  5501.889  1.001
1|id[2, 1366]             0.068  0.589  -1.054    1.163      0.004    0.007  17256.222  5816.295  1.000
1|id[2, 1368]            -0.662  0.648  -1.860    0.580      0.005    0.009  14624.848  5489.637  1.000
1|id[2, 1369]            -0.467  0.617  -1.621    0.681      0.005    0.008  14954.918  5214.301  1.001
1|id[2, 1370]             0.816  0.615  -0.337    1.956      0.005    0.008  14261.558  6127.439  1.000
1|id[2, 1372]            -0.641  0.645  -1.866    0.533      0.005    0.008  14310.136  6553.021  1.001
1|id[2, 1376]            -0.472  0.613  -1.638    0.681      0.005    0.007  15560.895  6111.810  1.001
1|id[2, 1380]            -0.085  0.593  -1.197    1.020      0.004    0.008  19787.151  5648.755  1.001
1|id[2, 1382]             0.152  0.628  -0.980    1.371      0.005    0.008  14525.647  5705.201  1.001
1|id[2, 1384]            -0.071  0.654  -1.352    1.105      0.005    0.008  14308.108  5689.050  1.001
1|id[2, 1385]            -0.030  0.666  -1.296    1.240      0.005    0.009  18381.729  5433.579  1.001
1|id[2, 1386]            -0.434  0.687  -1.728    0.865      0.005    0.009  16529.571  5705.851  1.000
1|id[2, 1387]            -0.276  0.631  -1.443    0.919      0.005    0.008  16934.008  5891.692  1.000
1|id[2, 1389]            -0.441  0.684  -1.714    0.861      0.006    0.009  14654.516  5471.980  1.001
1|id[2, 1390]            -0.204  0.629  -1.358    1.010      0.005    0.008  16079.177  5410.020  1.000
1|id[2, 1391]             0.010  0.662  -1.255    1.229      0.005    0.009  16409.409  5629.826  1.000
1|id[2, 1393]            -0.121  0.595  -1.318    0.933      0.004    0.008  17815.756  6095.142  1.001
1|id[2, 1420]            -0.528  0.687  -1.860    0.713      0.006    0.009  13874.600  5631.682  1.000
1|id[2, 1421]            -0.239  0.635  -1.471    0.910      0.005    0.008  16658.926  6122.850  1.001
1|id[2, 1422]            -0.261  0.630  -1.456    0.909      0.005    0.008  18507.361  6287.996  1.000
1|id[2, 1424]             0.104  0.616  -1.067    1.254      0.004    0.008  19156.050  5684.096  1.000
1|id[2, 1425]            -0.706  0.654  -2.007    0.438      0.005    0.009  16912.093  5841.076  1.000
1|id[2, 1426]             0.514  0.673  -0.768    1.768      0.005    0.009  15422.884  5365.400  1.002
1|id[2, 1428]            -0.318  0.629  -1.473    0.911      0.005    0.008  14154.345  5425.884  1.002
1|id[2, 1429]             0.718  0.598  -0.352    1.905      0.005    0.008  15874.170  5458.726  1.000
1|id[2, 1431]             0.440  0.666  -0.809    1.690      0.005    0.008  16295.399  5834.611  1.001
1|id[2, 1433]             0.717  0.588  -0.377    1.833      0.004    0.008  17240.070  5792.218  1.001
1|id[2, 1434]            -0.595  0.664  -1.866    0.645      0.005    0.009  15895.338  5513.209  1.001
1|id[2, 1435]            -0.801  0.629  -2.040    0.340      0.005    0.008  14011.630  5759.031  1.001
1|id[2, 1437]             0.065  0.661  -1.182    1.289      0.005    0.009  15153.122  5187.520  1.000
1|id[2, 1443]            -0.107  0.652  -1.300    1.122      0.005    0.009  14739.273  5578.352  1.000
1|id[2, 1447]             0.141  0.616  -0.990    1.284      0.005    0.008  15701.744  5540.412  1.002
1|id[2, 1448]            -0.552  0.587  -1.614    0.579      0.005    0.008  15918.279  5571.644  1.000
1|id[2, 1449]             0.379  0.611  -0.749    1.525      0.005    0.008  16346.816  6385.241  1.000
1|id[2, 1454]             0.956  0.545  -0.034    1.990      0.004    0.007  17423.208  5521.753  1.000
1|id[2, 1456]             0.566  0.629  -0.555    1.804      0.005    0.010  16310.808  5029.135  1.001
1|id[2, 1457]            -0.278  0.610  -1.422    0.897      0.004    0.008  19522.244  5540.581  1.001
1|id[2, 1458]            -0.279  0.627  -1.426    0.928      0.005    0.008  17426.121  5642.021  1.000
1|id[2, 1459]             0.928  0.570  -0.162    1.974      0.004    0.007  16394.899  6576.369  1.000
1|id[2, 1461]             0.475  0.607  -0.610    1.656      0.005    0.008  18106.839  5455.370  1.000
1|id[2, 1462]             0.020  0.593  -1.138    1.063      0.005    0.008  15768.596  5799.089  1.000
1|id[2, 1464]            -0.643  0.663  -1.971    0.540      0.005    0.009  16453.659  5864.308  1.001
1|id[2, 1465]            -0.348  0.718  -1.656    1.042      0.006    0.009  14382.081  5775.078  1.000
1|id[2, 1467]            -0.621  0.682  -1.877    0.685      0.005    0.009  16241.201  5350.772  1.001
1|id[2, 1468]            -0.324  0.638  -1.557    0.833      0.005    0.008  15658.761  5465.529  1.001
1|id[2, 1469]            -0.267  0.657  -1.501    0.977      0.005    0.009  17546.137  5744.657  1.003
1|id[2, 1470]            -0.351  0.649  -1.568    0.888      0.005    0.008  14389.416  5833.414  1.000
1|id[2, 1472]             0.545  0.610  -0.576    1.728      0.005    0.009  16938.553  5701.229  1.001
1|id[2, 1473]             0.574  0.627  -0.611    1.728      0.005    0.008  16025.899  5711.136  1.000
1|id[2, 1476]             0.270  0.590  -0.838    1.365      0.004    0.008  17190.806  5643.157  1.000
1|id[2, 1478]            -0.547  0.606  -1.724    0.530      0.004    0.007  18447.930  5961.631  1.000
1|id[2, 1492]            -0.692  0.654  -1.910    0.515      0.005    0.009  17480.313  4990.416  1.000
1|id[2, 1518]             0.074  0.596  -1.036    1.206      0.004    0.008  19105.075  5680.887  1.000
1|id[2, 1549]            -0.318  0.632  -1.518    0.851      0.005    0.009  17950.088  6206.187  1.001
1|id[2, 1555]            -0.314  0.723  -1.691    0.999      0.006    0.010  16189.299  5359.834  1.001
1|id[2, 1559]             0.106  0.610  -1.111    1.193      0.006    0.008  12171.581  5610.467  1.001
1|id[2, 1560]            -0.032  0.660  -1.223    1.258      0.005    0.008  15467.373  5790.358  1.000
1|id[2, 1561]            -0.654  0.652  -1.895    0.547      0.005    0.008  16673.172  6081.122  1.000
1|id[2, 1563]            -0.357  0.701  -1.632    0.997      0.006    0.010  16179.338  5536.860  1.000
1|id[2, 1564]            -0.635  0.676  -1.955    0.611      0.006    0.009  14360.057  5841.135  1.001
1|id[2, 1565]             0.549  0.612  -0.581    1.723      0.005    0.008  16273.700  5978.454  1.000
1|id[2, 1566]             0.310  0.562  -0.707    1.397      0.005    0.007  14445.277  5829.410  1.001
1|id[2, 1572]             0.792  0.604  -0.352    1.931      0.005    0.008  16041.611  5082.417  1.001
1|id[2, 1574]            -0.352  0.711  -1.763    0.890      0.006    0.010  15679.398  5274.114  1.000
1|id[2, 1577]             0.510  0.600  -0.564    1.699      0.005    0.007  16658.996  6471.180  1.000
1|id[2, 1580]             0.648  0.628  -0.565    1.797      0.005    0.008  16122.829  6110.143  1.000
1|id[2, 1585]            -0.465  0.690  -1.758    0.807      0.005    0.009  17349.850  5708.281  1.001
1|id[2, 1587]            -0.758  0.652  -1.990    0.466      0.005    0.009  17261.140  5236.675  1.002
1|id[2, 1588]            -0.386  0.692  -1.738    0.863      0.005    0.010  17177.240  5388.358  1.001
1|id[2, 1591]            -0.371  0.633  -1.622    0.760      0.005    0.008  15351.215  6000.657  1.000
1|id[2, 1592]             0.367  0.603  -0.795    1.462      0.004    0.008  18488.827  5452.866  1.001
1|id[2, 1593]             0.145  0.677  -1.149    1.398      0.005    0.009  15516.808  5537.048  1.000
1|id[2, 1595]             0.421  0.614  -0.741    1.550      0.005    0.008  16696.910  5636.778  1.001
1|id[2, 1596]             0.378  0.738  -1.105    1.688      0.006    0.010  17867.773  5147.213  1.000
1|id[2, 1597]            -0.515  0.672  -1.788    0.722      0.005    0.008  16711.350  5709.841  1.001
1|id[2, 1598]             0.081  0.625  -1.089    1.252      0.005    0.008  16748.278  6094.202  1.001
1|id[2, 1600]            -0.187  0.643  -1.429    0.978      0.005    0.009  15314.320  5670.747  1.000
1|id[2, 1601]            -0.743  0.643  -1.924    0.498      0.005    0.008  15839.687  5860.864  1.001
1|id[2, 1604]            -0.538  0.676  -1.835    0.702      0.005    0.009  16544.591  5165.376  1.000
1|id[2, 1611]            -0.416  0.697  -1.749    0.887      0.005    0.009  19477.258  5432.917  1.001
1|id[2, 1638]             0.059  0.664  -1.199    1.295      0.005    0.008  16673.533  5990.002  1.001
1|id[2, 1639]             0.910  0.598  -0.210    2.020      0.005    0.007  14556.279  5679.774  1.000
1|id[2, 1640]            -0.298  0.611  -1.471    0.808      0.005    0.008  14355.976  5415.776  1.001
1|id[2, 1641]            -0.413  0.638  -1.601    0.792      0.005    0.009  14967.487  6111.212  1.000
1|id[2, 1642]             0.304  0.588  -0.786    1.418      0.004    0.007  17348.878  6579.951  1.000
1|id[2, 1647]             1.008  0.608  -0.178    2.092      0.005    0.007  15550.011  6108.533  1.000
1|id[2, 1648]            -0.351  0.635  -1.589    0.795      0.005    0.008  14381.835  5659.443  1.000
1|id[2, 1650]            -0.460  0.618  -1.624    0.707      0.005    0.008  15739.415  6299.151  1.000
1|id[2, 1654]            -0.590  0.689  -1.875    0.711      0.006    0.008  12980.085  5656.266  1.000
1|id[2, 1657]            -0.010  0.693  -1.321    1.272      0.006    0.009  15889.831  5873.389  1.001
1|id[2, 1659]            -0.150  0.641  -1.308    1.082      0.005    0.008  16377.214  5896.324  1.000
1|id[2, 1662]             0.378  0.594  -0.772    1.466      0.005    0.007  15762.340  6159.614  1.000
1|id[2, 1678]            -0.141  0.765  -1.582    1.296      0.006    0.010  18790.360  5573.291  1.001
1|id[2, 1679]            -0.477  0.697  -1.803    0.828      0.006    0.009  16461.416  5380.930  1.000
1|id[2, 1684]             0.340  0.647  -0.891    1.554      0.005    0.008  15726.842  5687.833  1.000
1|id[2, 1688]             0.842  0.591  -0.278    1.943      0.005    0.008  16895.933  5471.852  1.000
1|id[2, 1690]            -0.388  0.722  -1.685    1.044      0.006    0.010  16530.106  5313.471  1.000
1|id[2, 1691]            -0.623  0.667  -1.885    0.647      0.005    0.010  16295.282  5243.923  1.002
1|id[2, 1694]            -0.555  0.668  -1.779    0.690      0.006    0.009  14002.697  5518.268  1.001
1|id[2, 1695]            -0.138  0.648  -1.334    1.108      0.005    0.010  16130.317  5292.974  1.001
1|id[2, 1699]             0.461  0.584  -0.665    1.544      0.005    0.008  16083.425  5552.213  1.000
1|id[2, 1700]             0.965  0.582  -0.088    2.103      0.005    0.008  15762.514  5090.795  1.001
1|id[2, 1701]            -0.395  0.617  -1.607    0.712      0.005    0.009  17491.068  5581.474  1.000
1|id[2, 1704]             0.279  0.598  -0.900    1.366      0.005    0.007  14191.828  6250.718  1.001
1|id[2, 1710]            -0.318  0.648  -1.522    0.883      0.005    0.008  17540.524  6117.270  1.001
1|id[2, 1714]            -0.140  0.660  -1.353    1.125      0.005    0.009  17533.934  5431.413  1.000
1|id[2, 1715]             0.237  0.654  -1.009    1.445      0.005    0.008  16642.844  6176.291  1.000
1|id[2, 1716]            -0.074  0.661  -1.283    1.179      0.005    0.008  15098.176  6189.803  1.001
1|id[2, 1717]            -0.166  0.661  -1.391    1.081      0.005    0.009  15505.782  5498.104  1.001
1|id[2, 1718]            -0.082  0.663  -1.353    1.124      0.005    0.008  17879.059  5767.396  1.001
1|id[2, 1719]             0.770  0.626  -0.422    1.948      0.005    0.008  14848.467  5798.723  1.000
1|id[2, 1720]             0.153  0.636  -1.005    1.392      0.005    0.008  15693.217  5800.166  1.000
1|id[2, 1721]            -0.639  0.674  -1.908    0.603      0.005    0.008  16610.187  6156.124  1.000
1|id[2, 1722]            -0.627  0.667  -1.845    0.697      0.005    0.009  16392.642  5857.198  1.000
1|id[2, 1723]             0.170  0.638  -1.067    1.337      0.005    0.008  17905.859  6569.653  1.000
1|id[2, 1724]             0.211  0.665  -1.021    1.438      0.005    0.009  16443.002  5442.056  1.001
1|id[2, 1725]            -0.221  0.652  -1.463    1.005      0.005    0.010  16776.167  5436.889  1.001
1|id[2, 1727]             0.547  0.600  -0.553    1.675      0.005    0.008  15702.791  5565.917  1.001
1|id[2, 1731]            -0.292  0.625  -1.473    0.835      0.005    0.007  17293.665  6045.844  1.000
1|id[2, 1735]            -0.692  0.656  -1.978    0.484      0.005    0.009  15537.622  6081.717  1.000
1|id[2, 1737]            -0.595  0.681  -1.859    0.682      0.005    0.009  15990.851  5562.245  1.001
